"","x"
"8908",117146319.39169
"8909",108324901.22302
"8910",104168114.659917
"8911",119455361.098623
"8912",101832428.10299
"8913",109191506.195732
"8914",125988463.941931
"8915",105458796.022089
"8916",117339116.567193
"8917",104485418.815165
"8918",102991440.178921
"8919",121151860.555854
"8920",109829843.711225
"8921",112160016.89326
"8922",108289742.71777
"8923",106173727.34546
"8924",114546459.193432
"8925",100312268.921015
"8926",106171109.093342
"8927",105662463.81673
"8928",121100098.88435
"8929",268823765.01748
"8930",112667004.225999
"8931",110741822.240799
"8932",111601766.338447
"8933",106779647.773634
"8934",108683957.153207
"8935",120053601.114739
"8936",105048604.969345
"8937",114754312.973615
"8938",114840743.198636
"8939",111806420.560103
"8940",117309703.549469
"8941",109752923.404736
"8942",102902104.719226
"8943",93882487.000574
"8944",95556917.2403536
"8945",93234531.6208521
"8946",112683707.001415
"8947",128469636.238076
"8948",112420188.374182
"8949",107518600.701158
"8950",108728219.9068
"8951",119114366.815878
"8952",104157354.53202
"8953",103895739.862967
"8954",111084486.582959
"8955",109615424.192908
"8956",114519740.968318
"8957",105728877.801744
"8958",101900426.233516
"8959",112895785.236436
"8960",97263961.773895
"8961",115024188.091402
"8962",103689399.887761
"8963",110544761.777857
"8964",113009894.782524
"8965",104930512.759778
"8966",107195246.662064
"8967",130893510.793879
"8968",124956545.124981
"8969",107096256.165903
"8970",109307002.935978
"8971",98651403.1519241
"8972",115424977.861908
"8973",105776995.140157
"8974",123442895.080009
"8975",108449300.742135
"8976",108578112.44376
"8977",124510421.220226
"8978",96970735.4729235
"8979",141419296.57568
"8980",108833680.832104
"8981",106193361.046379
"8982",121312983.194275
"8983",103964460.746726
"8984",99379275.0036062
"8985",100319676.049232
"8986",100423952.498214
"8987",104026819.652702
"8988",96916176.0429598
"8989",90301135.0189849
"8990",114031892.059729
"8991",104807554.92728
"8992",111895184.191631
"8993",93250490.3238775
"8994",107714278.843044
"8995",98213286.1041922
"8996",88848027.6685145
"8997",113275366.337887
"8998",128004516.513612
"8999",102250090.673589
"9000",103754374.391236
"9001",111248725.372217
"9002",106684433.801973
"9003",111670456.678652
"9004",114208912.483609
"9005",100647862.639508
"9006",112724451.332754
"9007",103259200.586569
"9008",95060347.3896326
"9009",116617702.932647
"9010",108867712.502606
"9011",111643494.620107
"9012",117968835.703998
"9013",102572182.808709
"9014",110255270.556298
"9015",102362497.884458
"9016",112391817.024614
"9017",116933434.260749
"9018",108896359.550853
"9019",97576601.1072106
"9020",103096594.795242
"9021",110590837.15044
"9022",106436800.585481
"9023",118952971.109096
"9024",113829488.790537
"9025",108434339.150618
"9026",98294761.2896229
"9027",111254624.415259
"9028",125703159.441046
"9029",103913799.960066
"9030",115497146.241825
"9031",113173778.26923
"9032",112423463.901456
"9033",127304967.722078
"9034",106200281.978196
"9035",96029497.2508726
"9036",114339490.858555
"9037",113849641.469674
"9038",110176400.454273
"9039",129826156.399562
"9040",100306549.789652
"9041",108376793.82545
"9042",119276149.243758
"9043",119697922.995439
"9044",105938024.723217
"9045",99949695.7307377
"9046",101462605.282647
"9047",113787806.302434
"9048",103564326.932791
"9049",112084024.368472
"9050",110520049.818224
"9051",107482057.996338
"9052",103825787.392831
"9053",107992670.240676
"9054",114518256.045712
"9055",121555490.371554
"9056",114445811.875019
"9057",118302426.073195
"9058",91264362.2525457
"9059",110435001.141728
"9060",119842851.470045
"9061",103455928.616189
"9062",103349150.455178
"9063",338296401.28129
"9064",120896669.289297
"9065",116868521.143723
"9066",114425022.803884
"9067",108828048.699937
"9068",103568554.931897
"9069",90248500.9778977
"9070",113382097.497786
"9071",108225574.875824
"9072",113298509.977206
"9073",118638402.841898
"9074",97778918.1452406
"9075",100852028.993987
"9076",114046702.638723
"9077",99226407.6324542
"9078",111974527.658731
"9079",100123940.588965
"9080",112309823.865162
"9081",117196714.502084
"9082",129803417.124128
"9083",109631951.985323
"9084",125509278.981425
"9085",104186083.740856
"9086",113720102.323925
"9087",106526066.259991
"9088",119401999.265835
"9089",106101302.445199
"9090",104210706.697715
"9091",110662547.32924
"9092",104270479.735402
"9093",94255983.6317677
"9094",107233189.747607
"9095",112848618.80912
"9096",118070307.571078
"9097",107277488.238702
"9098",104378676.569587
"9099",116997739.458826
"9100",104172874.852068
"9101",90467372.7485164
"9102",104245905.688326
"9103",130199093.26249
"9104",103066389.307474
"9105",116633579.214617
"9106",109782716.30304
"9107",126800043.66594
"9108",108340234.415116
"9109",123295785.321585
"9110",107126450.195649
"9111",119780883.006422
"9112",110936978.196355
"9113",93605691.2806963
"9114",103285333.375793
"9115",107224376.566283
"9116",113339818.267425
"9117",116654832.285868
"9118",103594814.737053
"9119",107494837.102653
"9120",125223073.295628
"9121",108969007.652607
"9122",124198118.452222
"9123",112670386.218408
"9124",109705549.20153
"9125",105214086.997486
"9126",124764099.929278
"9127",112164028.924038
"9128",104985610.232125
"9129",105822516.502579
"9130",98874608.4275192
"9131",116615416.587336
"9132",106298578.510993
"9133",123729481.04568
"9134",104307425.490436
"9135",107837273.14157
"9136",127696373.603729
"9137",108020518.158405
"9138",157318082.058304
"9139",103596926.820415
"9140",106029105.234582
"9141",110772266.659558
"9142",90049195.9376387
"9143",108337527.835192
"9144",106099835.120136
"9145",114867161.475919
"9146",115951452.062991
"9147",110529048.866651
"9148",101068856.221069
"9149",116436668.182211
"9150",101995285.484309
"9151",102020001.744814
"9152",124275002.357033
"9153",103835909.621608
"9154",110993080.169196
"9155",118306959.994834
"9156",116088410.773916
"9157",111982426.643185
"9158",107729305.684248
"9159",113881651.048764
"9160",103804386.289858
"9161",111277807.578927
"9162",102762967.551407
"9163",130352483.128942
"9164",117391765.099011
"9165",94268472.9050621
"9166",111783300.72249
"9167",131814211.702843
"9168",111147348.770496
"9169",115371196.045809
"9170",104802938.739337
"9171",107469459.110253
"9172",110733853.799163
"9173",109280148.287304
"9174",97662092.0337107
"9175",113714765.8746
"9176",129083034.979331
"9177",109136927.108287
"9178",119742837.035161
"9179",114474176.00114
"9180",100904941.47751
"9181",120483400.235588
"9182",110336652.485662
"9183",89517937.8323148
"9184",112809014.679652
"9185",114365175.426036
"9186",115565381.391766
"9187",110253879.442495
"9188",110626900.247189
"9189",138018015.037625
"9190",116890536.431292
"9191",97205501.5264869
"9192",122503091.343252
"9193",102154716.332034
"9194",113023415.328575
"9195",110550603.236719
"9196",107101473.559635
"9197",117443402.639056
"9198",115815814.111542
"9199",99955643.8262498
"9200",105866295.51028
"9201",120119816.179396
"9202",102327426.152828
"9203",146487014.605375
"9204",112294553.715655
"9205",134969335.483127
"9206",118893229.845146
"9207",106731205.587753
"9208",131016732.255446
"9209",132502610.293471
"9210",103155057.867616
"9211",113661565.727564
"9212",105548581.922497
"9213",98732913.6842618
"9214",106755230.437562
"9215",122390216.631538
"9216",104096071.168015
"9217",120912772.723961
"9218",106589139.281572
"9219",113124823.002236
"9220",130310826.527907
"9221",128048360.571366
"9222",127164144.400438
"9223",118621494.551145
"9224",108023627.030628
"9225",108767267.164417
"9226",126829205.368988
"9227",110089696.025299
"9228",114015076.278442
"9229",105032906.149671
"9230",98419414.8282612
"9231",110251085.081243
"9232",122271187.67228
"9233",105329081.800476
"9234",114203673.245338
"9235",105599104.682364
"9236",108798194.594384
"9237",94041055.0411288
"9238",181414521.654619
"9239",99656192.5537985
"9240",134549747.205582
"9241",99474295.4637484
"9242",108682465.480031
"9243",113283097.750989
"9244",110605994.344592
"9245",107340791.373597
"9246",102235923.690173
"9247",103777661.176104
"9248",107236080.211208
"9249",101558470.801664
"9250",107132965.769204
"9251",255212706.12589
"9252",99878237.5361166
"9253",107176490.303873
"9254",107644908.665795
"9255",107093752.37655
"9256",120572112.699107
"9257",118236949.083565
"9258",134755840.069112
"9259",107040337.414461
"9260",90771704.1654077
"9261",100999698.379879
"9262",107187729.99573
"9263",115838757.293374
"9264",121952080.656588
"9265",102925870.149515
"9266",105868085.295872
"9267",127236193.649412
"9268",105429560.016284
"9269",95880649.8217582
"9270",96093312.3193733
"9271",121465915.546543
"9272",103616519.615249
"9273",122797017.578841
"9274",120665254.162118
"9275",101225398.76291
"9276",111621375.755766
"9277",106432882.100294
"9278",104380056.086303
"9279",147671003.720623
"9280",114263674.260141
"9281",99218078.6532377
"9282",120564600.89743
"9283",103200486.721164
"9284",103471120.721673
"9285",109156668.823773
"9286",101891272.46318
"9287",113290691.083932
"9288",114821283.384839
"9289",131132902.539007
"9290",105299265.772745
"9291",114005032.02822
"9292",109478881.341495
"9293",109492412.460029
"9294",110591819.628268
"9295",109590689.706804
"9296",107194161.467263
"9297",128299104.114486
"9298",99682617.582306
"9299",119539345.881759
"9300",100133604.32185
"9301",110829489.097135
"9302",124643327.757787
"9303",98477700.6612152
"9304",97563009.0720412
"9305",112562150.94865
"9306",98458855.9217039
"9307",103412780.061921
"9308",94740557.6182277
"9309",114676783.649504
"9310",105019944.583587
"9311",108737349.98468
"9312",103844064.923543
"9313",105693085.09346
"9314",111469824.521385
"9315",110127771.259322
"9316",106303484.214963
"9317",98757404.0733
"9318",102656773.852691
"9319",104391654.207054
"9320",114238672.661423
"9321",109925697.453759
"9322",114766779.355502
"9323",108049754.170485
"9324",123566000.82324
"9325",111033298.912576
"9326",94497342.0281134
"9327",114245210.803126
"9328",115783190.682268
"9329",115404706.204012
"9330",116912957.702955
"9331",108607346.496616
"9332",115338750.042954
"9333",114831388.315186
"9334",124246161.553223
"9335",107046480.418727
"9336",113645056.226014
"9337",119214637.438374
"9338",94655454.6586213
"9339",184098726.851852
"9340",144937708.118775
"9341",113278958.07468
"9342",114169724.753217
"9343",101531805.515896
"9344",114364835.836745
"9345",134032019.645954
"9346",94986364.5195212
"9347",106942488.634843
"9348",129147368.021253
"9349",108024835.861602
"9350",118705419.483185
"9351",115415885.2732
"9352",111016564.469709
"9353",118568858.050373
"9354",113859529.901163
"9355",121501816.927537
"9356",109736968.653613
"9357",164033026.578802
"9358",112568490.522582
"9359",95841548.8124046
"9360",102675454.540432
"9361",99013047.7215928
"9362",106059690.540404
"9363",109190452.939526
"9364",105428387.955492
"9365",139764852.586287
"9366",103641886.985951
"9367",155862025.201523
"9368",115196167.298339
"9369",128717570.91409
"9370",106999653.30843
"9371",103336526.119307
"9372",128768151.456562
"9373",106800081.098066
"9374",108405269.751282
"9375",102702733.779938
"9376",117452600.540507
"9377",128844607.167915
"9378",113709352.832488
"9379",108241926.174589
"9380",117308281.309618
"9381",107736464.314226
"9382",109765293.564715
"9383",113733471.551806
"9384",131184471.545069
"9385",101115833.926164
"9386",104665510.22748
"9387",114140985.437773
"9388",112208756.230093
"9389",373553254.622797
"9390",116822805.603107
"9391",106324906.609393
"9392",108376388.73769
"9393",99590139.3451865
"9394",104665534.766098
"9395",103489067.176185
"9396",103115696.273888
"9397",104165109.403627
"9398",94844069.1309321
"9399",126619250.655876
"9400",102322193.347377
"9401",103713492.36303
"9402",103050890.678113
"9403",103281130.999556
"9404",108774368.927792
"9405",100420950.305033
"9406",126336499.99983
"9407",117383521.131379
"9408",118326101.667447
"9409",98242880.2303424
"9410",111222252.852954
"9411",114500037.611373
"9412",131151298.744714
"9413",126709015.724018
"9414",107318565.351688
"9415",121617123.693946
"9416",111383383.303215
"9417",102585815.039325
"9418",114073668.789047
"9419",102092888.31248
"9420",104775355.692701
"9421",115232338.141486
"9422",117235575.739134
"9423",101449434.340229
"9424",97401469.9976531
"9425",98347334.3830555
"9426",108449509.370653
"9427",99862137.623728
"9428",110149039.18
"9429",109763422.799565
"9430",110867328.741748
"9431",117424234.349898
"9432",136270412.684366
"9433",102228573.765486
"9434",114727314.443997
"9435",104538936.165938
"9436",103332920.634513
"9437",114217820.797058
"9438",101308313.73945
"9439",122779151.381787
"9440",109374952.55156
"9441",115777787.458297
"9442",119306146.804603
"9443",104479262.737414
"9444",108294949.834761
"9445",97995142.8742179
"9446",109079251.703889
"9447",104750331.492017
"9448",123958109.039663
"9449",118764346.812471
"9450",98592810.4943325
"9451",115069872.692977
"9452",102886028.230813
"9453",112344887.868885
"9454",102266105.002801
"9455",121537947.767397
